"2"	-1.45723195374666
"A"	-2.11339444772566
"ABANDON"	-0.49121494872201
"ABBESS"	-1.19294428256067
"ABDICATION"	-1.12003733878522
"ABDOMEN"	0.903130350983379
"ABDUCTION"	0.128494073369274
"ABERRATION"	-1.49368542563438
"ABHOR"	-1.03801702703785
"ABILITY"	-1.11092397081329
"ABLE"	-1.50279879360631
"ABODE"	0.0829272335096208
"ABOMINABLE"	-0.564121892497455
"ABORIGINAL"	-0.545895156553594
"ABOUT"	-2.04048750395022
"ABOVE"	-0.937769979346611
"ABRUPT"	-0.791956091795721
"ABSCESS"	0.383668376583332
"ABSOLUTE"	-1.6486126811572
"ABSTRUSE"	-2.04048750395022
"ABUNDANT"	-0.0537732860693388
"ABYSS"	0.0373603936499676
"ACADEMY"	0.50214216021843
"ACCIDENT"	0.629729311825459
"ACCOMMODATION"	0.155834177285066
"ACCOMPLICE"	-0.527668420609732
"ACCORD"	-1.83088004059581
"ACCORDANCE"	-1.93112708828705
"ACCORDION"	1.15830465419744
"ACCOUNT"	-0.801069459767652
"ACCUMULATION"	-0.864863035571166
"ACCURATE"	-1.31141806619577
"ACHE"	-0.0537732860693388
"ACKNOWLEDGE"	-1.21117101850453
"ACRE"	0.137607441341205
"ACROBAT"	1.22209823000095
"ACT"	-0.144906965788645
"ACTIVE"	-0.117566861872853
"ACTUAL"	-1.73063299290458
"ACTUALITY"	-2.14984791961339
"ADAGE"	-1.13826407472909
"ADAM"	0.35632827266754
"ADDER"	1.22209823000095
"ADDITION"	-0.928656611374681
"ADDITIONAL"	-1.32964480213963
"ADEQUATE"	-1.6486126811572
"ADHERENCE"	-1.12003733878522
"ADJECTIVE"	-0.50032831669394
"ADMINISTRATION"	-0.327174325227258
"ADMIRAL"	0.857563511123726
"ADMIRE"	-0.536781788581663
"ADMISSION"	-0.545895156553594
"ADMONISH"	-1.33875817011156
"ADORN"	-0.719049148020276
"ADULT"	0.702636255600905
"ADULTERY"	0.411008480499124
"ADVANCED"	-1.17471754661681
"ADVANTAGE"	-1.42989184983087
"ADVERB"	-1.22028438647646
"ADVERSITY"	-1.12003733878522
"ADVICE"	-0.883089771515027
"ADZE"	-1.75797309682037
"AERIAL"	1.07628434245006
"AFFABLE"	-1.22028438647646
"AFFAIR"	-0.801069459767652
"AFFECTION"	0.319874800779818
"AFFECTIONATE"	0.201401017144719
"AFFIRM"	-1.5301388975221
"AFFIRMATION"	-1.23851112242032
"AFFRIGHT"	-1.9766939281467
"AFRAID"	0.0191336577061063
"AFTER"	-2.11339444772566
"AFTERNOON"	0.584162471965806
"AGAINST"	-1.49368542563438
"AGE"	0.174060913228927
"AGENCY"	-0.755502619907998
"AGGRESS"	-1.63038594521334
"AGGRESSIVE"	-0.290720853339536
"AGILE"	0.0464737616218983
"AGONY"	0.383668376583332
"AGUE"	-2.04960087192215
"AH"	-1.0835838668975
"AID"	-0.327174325227258
"AIL"	-0.527668420609732
"AIM"	-0.600575364385177
"AIR"	0.0100202897341757
"AIRSHIP"	0.875790247067587
"AIRY"	-0.737275883964137
"AISLE"	0.720862991544766
"ALBATROSS"	1.22209823000095
"ALBUMIN"	-0.883089771515027
"ALCHEMIST"	-0.50032831669394
"ALCOHOL"	1.35879874957991
"ALE"	0.702636255600905
"ALERT"	-0.190473805648298
"ALGEBRA"	0.556822368050014
"ALIAS"	-1.411665113887
"ALIEN"	0.192287649172789
"ALIVE"	-0.20870054159216
"ALKALI"	-0.154020333760576
"ALL"	-1.06535713095364
"ALLEGATION"	-1.4390052178028
"ALLEGE"	-1.5301388975221
"ALLEGORY"	-1.86733351248354
"ALLEY"	1.12185118230971
"ALLIGATOR"	1.6230864207659
"ALLOW"	-0.691709044104484
"ALLY"	0.0373603936499676
"ALONE"	0.283421328892095
"ALPHABET"	0.456575320358777
"ALSO"	-1.68506615304492
"ALTER"	-0.327174325227258
"ALTERNATIVE"	-1.6486126811572
"ALTHOUGH"	-2.19541475947304
"ALTITUDE"	0.21051438511665
"ALUMINUM"	0.474802056302639
"ALWAYS"	-1.53925226549403
"AM"	-1.83999340856775
"AMATEUR"	-0.472988212778148
"AMBASSADOR"	0.875790247067587
"AMBITION"	-0.937769979346611
"AMBITIOUS"	-0.409194636974634
"AMBULANCE"	1.6230864207659
"AMETHYST"	0.556822368050014
"AMOUNT"	-1.21117101850453
"AMOUR"	0.793769935320211
"AMPERE"	-1.3205314341677
"AMUSE"	0.0555871295938289
"AN"	-2.31388854310814
"ANALOGY"	-1.65772604912913
"ANALYTIC"	-1.32964480213963
"ANCHOR"	1.02160413461848
"ANCIENT"	0.0191336577061063
"AND"	-2.03137413597829
"ANECDOTE"	-0.837522931655374
"ANELE"	-2.23186823136076
"ANGEL"	0.957810558814963
"ANGER"	0.35632827266754
"ANGLE"	0.4930287922465
"ANGRY"	0.392781744555263
"ANIMAL"	1.14919128622551
"ANIMOSITY"	-0.555008524525524
"ANKLE"	1.49549926915887
"ANNEAL"	-2.0951677117818
"ANNEX"	-0.126680229844784
"ANNUAL"	-1.00156355515013
"ANSWER"	-0.737275883964137
"ANT"	1.49549926915887
"ANTAGONISM"	-0.646142204244831
"ANTEROOM"	-0.673482308160623
"ANTICIPATION"	-0.126680229844784
"ANTIQUE"	0.912243718955309
"ANTITOXIN"	-0.555008524525524
"ANXIETY"	-0.245154013479882
"ANXIOUS"	-0.664368940188692
"ANY"	-2.2136414954169
"ANYBODY"	-1.09269723486943
"ANYONE"	-1.46634532171859
"APART"	-0.77372935585186
"APARTMENT"	0.976037294758824
"APE"	1.52283937307466
